,carat,price,x,y,z
49891,0.6,2467,5.43,5.46,3.34
49892,0.75,2467,5.78,5.75,3.65
49893,0.73,2467,5.74,5.79,3.58
49894,0.52,2467,5.27,5.22,3.15
49895,0.52,2467,5.28,5.22,3.14
49896,0.52,2467,5.28,5.24,3.15
49897,0.73,2468,5.75,5.72,3.54
49898,0.74,2468,5.79,5.84,3.59
49899,0.7,2468,5.74,5.79,3.39
49900,0.74,2468,5.73,5.68,3.62
49901,0.57,2469,5.39,5.41,3.22
49902,0.76,2469,5.9,5.94,3.62
49903,0.76,2469,5.83,5.88,3.62
49904,0.76,2469,5.74,5.83,3.63
49905,0.78,2469,5.86,5.85,3.65
49906,0.7,2469,5.67,5.72,3.52
49907,0.62,2469,5.5,5.52,3.41
49908,0.7,2470,5.68,5.72,3.51
49909,0.72,2470,5.74,5.77,3.55
49910,0.71,2470,5.74,5.78,3.54
49911,0.7,2470,5.6,5.65,3.53
49912,0.71,2471,5.71,5.75,3.53
49913,0.79,2471,5.99,5.96,3.61
49914,0.53,2472,5.22,5.28,3.21
49915,0.7,2473,5.63,5.66,3.52
49916,0.7,2473,5.59,5.63,3.53
49917,0.7,2473,5.61,5.65,3.56
49918,0.73,2473,5.83,5.9,3.5
49919,0.8,2473,5.94,5.98,3.69
49920,0.7,2473,5.64,5.74,3.5
49921,0.7,2473,5.74,5.8,3.42
49922,0.7,2473,5.79,5.84,3.42
49923,0.7,2473,5.79,5.66,3.48
49924,0.6,2473,5.45,5.5,3.36
49925,0.55,2473,5.28,5.26,3.24
49926,0.72,2474,5.66,5.71,3.56
49927,0.76,2474,5.81,5.87,3.64
49928,0.8,2474,6.02,6.06,3.53
49929,0.81,2474,6.11,6.15,3.63
49930,0.7,2475,5.81,5.84,3.41
49931,0.7,2475,5.63,5.68,3.55
49932,0.7,2475,5.69,5.72,3.55
49933,0.5,2475,5.05,5.13,3.18
49934,0.7,2475,5.7,5.73,3.58
49935,0.77,2475,5.89,5.93,3.65
49936,0.7,2475,5.75,5.7,3.46
49937,0.7,2475,5.69,5.64,3.56
49938,0.91,2475,6.23,6.2,3.78
49939,0.7,2475,5.73,5.61,3.48
49940,0.7,2475,5.68,5.65,3.52
49941,0.7,2475,5.64,5.59,3.53
49942,0.7,2476,5.6,5.67,3.51
49943,0.7,2476,5.65,5.68,3.6
49944,0.72,2476,5.72,5.66,3.53
49945,0.72,2476,5.83,5.73,3.55
49946,0.78,2477,6.04,6.11,3.54
49947,0.7,2477,5.72,5.62,3.61
49948,0.72,2477,5.71,5.67,3.6
49949,0.75,2478,5.84,5.8,3.62
49950,0.7,2478,5.69,5.73,3.52
49951,0.7,2478,5.67,5.69,3.55
49952,0.7,2478,5.66,5.69,3.54
49953,0.77,2479,5.89,5.85,3.66
49954,0.7,2479,5.55,5.54,3.6
49955,0.72,2479,5.8,5.84,3.49
49956,0.77,2479,5.93,5.89,3.58
49957,0.7,2479,5.66,5.63,3.49
49958,0.7,2479,5.69,5.64,3.54
49959,0.7,2479,5.66,5.64,3.49
49960,0.7,2479,5.68,5.63,3.51
49961,0.7,2479,5.67,5.63,3.49
49962,0.71,2479,5.78,5.76,3.48
49963,0.54,2479,5.22,5.25,3.23
49964,0.67,2479,5.62,5.69,3.38
49965,0.7,2479,5.65,5.61,3.55
49966,0.7,2480,5.73,5.69,3.53
49967,0.71,2480,5.71,5.74,3.57
49968,0.7,2480,5.73,5.78,3.53
49969,0.7,2480,5.77,5.8,3.53
49970,0.63,2481,5.5,5.54,3.44
49971,0.61,2481,5.49,5.51,3.35
49972,0.8,2481,5.83,5.91,3.68
49973,0.7,2481,5.79,5.73,3.42
49974,0.7,2482,5.64,5.73,3.56
49975,0.9,2482,6.13,6.17,3.87
49976,0.72,2482,5.67,5.7,3.55
49977,0.79,2482,5.87,5.92,3.68
49978,0.81,2482,5.88,5.91,3.72
49979,0.73,2482,5.81,5.85,3.57
49980,0.81,2482,5.95,5.92,3.73
49981,0.81,2482,5.99,5.94,3.68
49982,0.5,2482,5.13,5.16,3.16
49983,0.71,2482,5.65,5.6,3.56
49984,0.71,2482,5.75,5.71,3.53
49985,0.7,2484,5.78,5.81,3.45
49986,0.7,2484,5.62,5.66,3.57
49987,0.75,2484,5.9,5.87,3.58
49988,0.8,2484,5.96,5.9,3.68
49989,0.8,2484,5.88,5.83,3.73
49990,0.7,2484,5.66,5.72,3.52
49991,0.8,2484,6.02,5.98,3.58
49992,0.75,2484,5.89,5.82,3.59
49993,0.6,2484,5.48,5.44,3.28
49994,0.72,2484,5.79,5.75,3.54
49995,0.72,2484,5.81,5.76,3.49
49996,0.73,2485,5.94,5.99,3.46
49997,0.6,2485,5.53,5.43,3.29
49998,0.57,2485,5.36,5.44,3.24
49999,0.8,2485,5.93,5.89,3.74
50000,0.61,2485,5.43,5.45,3.38
50001,0.78,2485,5.93,5.97,3.67
50002,0.74,2485,5.91,5.87,3.53
50003,0.73,2485,5.77,5.73,3.64
50004,0.91,2486,6.32,6.29,3.76
50005,0.78,2486,6.02,5.99,3.64
50006,0.8,2487,5.91,5.95,3.72
50007,0.8,2487,6.09,6.18,3.5
50008,0.7,2487,5.68,5.72,3.55
50009,0.7,2487,5.65,5.69,3.55
50010,0.7,2487,5.65,5.72,3.51
50011,0.71,2487,5.75,5.79,3.48
50012,0.74,2487,5.82,5.84,3.61
50013,0.71,2487,5.7,5.73,3.57
50014,0.7,2487,5.74,5.76,3.51
50015,0.71,2487,5.75,5.8,3.51
50016,0.72,2488,5.69,5.73,3.57
50017,1.01,2488,6.39,6.42,3.89
50018,0.7,2488,5.51,5.58,3.57
50019,0.71,2489,5.83,5.86,3.43
50020,0.52,2489,5.19,5.23,3.17
50021,0.7,2489,5.7,5.76,3.52
50022,0.76,2489,5.83,5.89,3.65
50023,0.78,2489,5.93,5.92,3.62
50024,0.74,2489,5.74,5.7,3.58
50025,0.73,2490,5.8,5.84,3.59
50026,0.7,2490,5.73,5.76,3.53
50027,0.57,2491,5.35,5.32,3.28
50028,0.74,2491,5.78,5.8,3.61
50029,0.71,2491,5.73,5.79,3.53
50030,0.76,2491,5.92,5.89,3.57
50031,0.91,2491,6.0,5.94,3.95
50032,0.76,2491,5.88,5.83,3.62
50033,0.76,2491,5.83,5.74,3.63
50034,0.71,2492,5.77,5.81,3.5
50035,0.72,2492,5.85,5.82,3.51
50036,0.72,2492,5.74,5.7,3.53
50037,0.7,2492,5.72,5.74,3.54
50038,0.7,2492,5.74,5.76,3.51
50039,0.62,2492,5.52,5.57,3.35
50040,0.72,2492,5.83,5.81,3.5
50041,0.7,2492,5.75,5.72,3.5
50042,0.81,2493,5.89,5.96,3.73
50043,0.72,2493,5.68,5.77,3.6
50044,0.84,2493,6.04,6.07,3.74
50045,0.85,2493,5.88,5.79,3.84
50046,0.59,2494,5.37,5.36,3.31
50047,0.71,2494,5.67,5.72,3.6
50048,0.71,2494,5.67,5.62,3.59
50049,0.71,2494,5.67,5.64,3.58
50050,0.71,2494,5.74,5.77,3.55
50051,0.58,2494,5.37,5.44,3.36
50052,0.71,2495,5.68,5.74,3.57
50053,0.25,548,3.98,4.03,2.49
50054,0.25,548,4.02,4.07,2.51
50055,0.25,548,3.99,4.04,2.49
50056,0.25,548,4.03,4.05,2.47
50057,0.25,548,4.0,4.03,2.52
50058,0.25,548,3.96,4.01,2.56
50059,0.25,548,4.16,4.19,2.41
50060,0.25,548,3.98,4.01,2.5
50061,0.32,548,4.46,4.48,2.67
50062,0.25,548,4.12,4.13,2.45
50063,0.32,548,4.41,4.45,2.71
50064,0.23,548,3.98,4.0,2.46
50065,0.23,548,3.94,3.96,2.44
50066,0.23,548,3.96,3.99,2.44
50067,0.23,548,3.97,3.99,2.43
50068,0.25,548,4.16,4.19,2.4
50069,0.32,548,4.4,4.45,2.69
50070,0.29,548,4.34,4.32,2.53
50071,0.31,548,4.36,4.39,2.71
50072,0.31,548,4.32,4.35,2.7
50073,0.23,549,4.03,3.95,2.35
50074,0.38,549,4.65,4.58,2.88
50075,0.3,550,4.31,4.34,2.65
50076,0.3,550,4.34,4.38,2.66
50077,0.23,550,4.09,4.03,2.36
50078,0.32,550,4.34,4.37,2.71
50079,0.32,550,4.35,4.36,2.78
50080,0.33,550,4.44,4.47,2.67
50081,0.33,550,4.42,4.45,2.7
50082,0.33,550,4.4,4.42,2.77
50083,0.5,2495,5.16,5.19,3.11
50084,0.71,2495,5.7,5.73,3.52
50085,0.8,2495,5.96,5.98,3.7
50086,0.7,2496,5.8,5.74,3.42
50087,0.7,2496,5.6,5.67,3.49
50088,0.7,2496,5.61,5.63,3.55
50089,0.73,2496,5.76,5.77,3.59
50090,0.73,2496,5.78,5.84,3.52
50091,0.73,2496,5.76,5.84,3.54
50092,0.75,2496,5.93,6.02,3.53
50093,0.73,2496,5.73,5.78,3.54
50094,0.78,2496,5.94,5.99,3.64
50095,0.56,2496,5.49,5.39,3.22
50096,0.7,2496,5.78,5.7,3.51
50097,0.7,2496,5.66,5.59,3.59
50098,0.74,2497,5.76,5.82,3.62
50099,0.72,2497,5.68,5.75,3.53
50100,0.75,2497,5.85,5.88,3.5
50101,0.7,2497,5.7,5.61,3.57
50102,0.7,2498,5.6,5.66,3.54
50103,0.71,2498,5.73,5.7,3.54
50104,0.73,2498,5.85,5.82,3.53
50105,0.72,2498,5.73,5.77,3.53
50106,0.7,2498,5.81,5.85,3.35
50107,0.72,2498,5.91,5.97,3.38
50108,0.79,2498,6.04,5.98,3.61
50109,0.55,2499,5.33,5.36,3.24
50110,0.55,2499,5.28,5.31,3.25
50111,0.7,2499,5.71,5.74,3.54
50112,0.82,2499,6.13,6.07,3.63
50113,0.75,2500,5.82,5.88,3.63
50114,0.7,2500,5.49,5.42,3.59
50115,0.51,2501,5.22,5.24,3.14
50116,0.7,2501,5.71,5.8,3.43
50117,0.77,2501,5.85,5.9,3.68
50118,0.72,2501,5.72,5.76,3.55
50119,0.74,2501,5.92,5.97,3.52
50120,0.74,2501,5.78,5.82,3.58
50121,0.62,2501,5.48,5.52,3.33
50122,0.75,2501,5.87,5.8,3.57
50123,0.8,2502,5.87,5.84,3.71
50124,0.71,2502,5.86,5.83,3.51
50125,0.54,2502,5.26,5.31,3.22
50126,0.54,2502,5.3,5.38,3.21
50127,0.73,2503,5.9,5.81,3.45
50128,0.63,2503,5.5,5.53,3.39
50129,0.9,2503,6.11,6.05,3.89
50130,0.81,2504,5.95,5.99,3.71
50131,0.73,2504,5.78,5.81,3.59
50132,0.73,2504,5.72,5.75,3.58
50133,0.7,2504,5.64,5.7,3.52
50134,0.52,2504,5.23,5.28,3.17
50135,0.74,2505,5.85,5.87,3.54
50136,0.72,2505,5.84,5.85,3.52
50137,0.54,2505,5.17,5.22,3.22
50138,0.71,2505,5.84,5.88,3.46
50139,0.71,2505,5.77,5.8,3.53
50140,0.44,2506,4.9,4.93,3.03
50141,0.7,2507,5.67,5.78,3.47
50142,0.7,2507,5.63,5.71,3.51
50143,0.7,2507,5.65,5.7,3.56
50144,0.7,2507,5.59,5.62,3.53
50145,0.62,2507,5.42,5.47,3.41
50146,0.57,2507,5.37,5.36,3.27
50147,0.7,2507,5.67,5.74,3.47
50148,0.79,2507,5.95,5.98,3.65
50149,0.57,2507,5.44,5.36,3.24
50150,0.8,2507,6.01,5.95,3.64
50151,0.57,2507,5.39,5.36,3.26
50152,0.7,2508,5.8,5.9,3.39
50153,0.71,2508,5.66,5.62,3.56
50154,0.62,2508,5.47,5.55,3.41
50155,0.58,2508,5.39,5.46,3.3
50156,0.82,2508,6.28,6.16,3.53
50157,0.7,2509,5.62,5.65,3.56
50158,0.58,2509,5.32,5.36,3.31
50159,0.58,2509,5.32,5.35,3.32
50160,0.6,2509,5.44,5.47,3.35
50161,0.56,2510,5.32,5.36,3.26
50162,0.73,2510,5.8,5.73,3.56
50163,0.56,2510,5.29,5.3,3.29
50164,0.65,2510,5.59,5.47,3.28
50165,0.71,2511,5.65,5.69,3.58
50166,0.72,2511,5.69,5.75,3.56
50167,0.6,2511,5.31,5.34,3.42
50168,0.71,2511,5.7,5.74,3.48
50169,0.71,2511,5.87,5.82,3.48
50170,0.71,2511,5.72,5.68,3.56
50171,0.71,2511,5.75,5.72,3.54
50172,0.71,2511,5.62,5.56,3.66
50173,0.52,2512,5.21,5.18,3.19
50174,0.7,2512,5.72,5.76,3.49
50175,0.7,2512,5.68,5.77,3.49
50176,0.7,2512,5.7,5.75,3.47
50177,0.7,2512,5.59,5.74,3.51
50178,0.7,2512,5.58,5.66,3.52
50179,0.7,2512,5.59,5.51,3.51
50180,0.82,2512,6.01,5.98,3.64
50181,0.74,2512,5.93,5.91,3.48
50182,0.82,2512,5.89,5.84,3.74
50183,0.78,2512,5.99,5.95,3.58
50184,0.7,2512,5.74,5.7,3.5
50185,1.3,2512,6.93,6.86,4.44
50186,0.77,2513,5.79,5.85,3.68
50187,0.77,2513,5.79,5.87,3.67
50188,0.7,2513,5.87,5.95,3.44
50189,0.73,2513,5.8,5.84,3.6
50190,0.75,2513,5.87,6.0,3.52
50191,0.7,2513,5.65,5.72,3.48
50192,0.7,2513,5.65,5.69,3.47
50193,0.7,2513,5.67,5.7,3.51
50194,0.7,2513,5.67,5.7,3.58
50195,0.7,2513,5.64,5.7,3.53
50196,0.7,2513,5.65,5.69,3.55
50197,0.7,2513,5.65,5.67,3.56
50198,0.7,2513,5.77,5.8,3.42
50199,0.7,2513,5.66,5.71,3.53
50200,0.63,2513,5.53,5.55,3.37
50201,0.63,2513,5.48,5.54,3.39
50202,0.71,2513,5.72,5.77,3.57
50203,0.71,2513,5.72,5.75,3.56
50204,0.7,2514,5.64,5.67,3.54
50205,0.72,2514,5.76,5.79,3.53
50206,0.72,2514,5.71,5.74,3.57
50207,0.53,2514,5.23,5.17,3.16
50208,0.53,2514,5.19,5.12,3.23
50209,0.71,2515,5.7,5.72,3.52
50210,0.78,2515,5.85,5.9,3.7
50211,0.59,2515,5.34,5.4,3.36
50212,0.71,2515,5.74,5.69,3.59
50213,0.71,2515,5.69,5.66,3.54
50214,0.59,2515,5.39,5.42,3.34
50215,0.59,2515,5.39,5.43,3.3
50216,0.7,2515,5.68,5.72,3.55
50217,0.7,2515,5.66,5.7,3.56
50218,0.71,2515,5.69,5.6,3.56
50219,0.71,2515,5.81,5.77,3.5
50220,0.81,2515,5.95,5.89,3.7
50221,0.7,2515,5.77,5.7,3.51
50222,0.7,2516,5.51,5.49,3.65
50223,0.71,2516,5.77,5.72,3.55
50224,0.71,2516,5.79,5.83,3.51
50225,0.68,2516,5.67,5.71,3.41
50226,0.71,2516,5.72,5.67,3.6
50227,0.7,2516,5.75,5.71,3.5
50228,0.7,2517,5.56,5.58,3.58
50229,0.75,2517,5.79,5.85,3.63
50230,0.76,2517,5.78,5.74,3.65
50231,0.8,2517,5.98,5.92,3.69
50232,0.71,2517,5.64,5.67,3.56
50233,0.96,2517,6.06,6.01,4.06
50234,0.71,2518,5.74,5.77,3.55
50235,0.7,2518,5.67,5.6,3.49
50236,0.7,2518,5.63,5.61,3.55
50237,0.76,2518,6.16,6.07,3.39
50238,0.73,2519,5.72,5.67,3.56
50239,0.71,2519,5.76,5.8,3.48
50240,0.77,2519,5.91,5.93,3.61
50241,0.77,2519,5.96,5.98,3.63
50242,0.73,2519,5.77,5.76,3.59
50243,0.73,2519,5.84,5.78,3.52
50244,0.73,2519,5.78,5.73,3.54
50245,0.73,2519,5.84,5.76,3.54
50246,1.01,2520,6.49,6.44,3.89
50247,0.82,2522,5.98,6.02,3.74
50248,0.56,2522,5.35,5.37,3.27
50249,0.71,2522,5.71,5.75,3.52
50250,0.71,2522,5.79,5.81,3.46
50251,0.73,2523,5.65,5.7,3.59
50252,0.51,2523,5.17,5.19,3.14
50253,0.75,2523,5.75,5.8,3.63
50254,0.73,2523,5.74,5.79,3.58
50255,0.77,2523,5.84,5.75,3.76
50256,0.6,2524,5.37,5.42,3.35
50257,0.51,2524,5.1,5.12,3.19
50258,0.51,2524,5.11,5.14,3.2
50259,0.77,2524,5.9,5.85,3.68
50260,0.71,2525,5.55,5.66,3.55
50261,0.5,2525,5.12,5.06,3.13
50262,0.71,2525,5.73,5.78,3.54
50263,0.71,2525,5.73,5.75,3.51
50264,0.71,2525,5.8,5.81,3.53
50265,0.71,2525,5.76,5.78,3.54
50266,0.7,2525,5.79,5.93,3.4
50267,0.72,2526,5.78,5.8,3.56
50268,0.68,2526,5.71,5.66,3.51
50269,0.63,2526,5.53,5.5,3.39
50270,0.7,2527,5.73,5.77,3.45
50271,0.73,2527,5.74,5.72,3.56
50272,0.51,2527,5.12,5.14,3.18
50273,0.6,2527,5.4,5.43,3.35
50274,0.7,2527,5.7,5.64,3.52
50275,0.73,2527,5.74,5.7,3.53
50276,0.73,2527,5.88,5.86,3.5
50277,0.73,2527,5.81,5.78,3.59
50278,0.74,2527,5.83,5.78,3.56
50279,0.6,2528,5.41,5.46,3.32
50280,0.77,2528,5.85,5.88,3.67
50281,0.7,2528,5.63,5.68,3.55
50282,0.7,2528,5.67,5.74,3.51
50283,0.7,2528,5.68,5.75,3.53
50284,0.58,2528,5.35,5.37,3.32
50285,0.58,2528,5.36,5.39,3.29
50286,0.71,2528,5.88,5.84,3.46
50287,0.8,2529,5.92,5.97,3.71
50288,0.58,2529,5.33,5.36,3.32
50289,0.5,2529,5.13,5.16,3.12
50290,0.72,2530,5.7,5.72,3.57
50291,0.76,2530,5.92,5.96,3.55
50292,0.76,2530,5.84,5.91,3.64
50293,0.7,2530,5.69,5.75,3.54
50294,0.72,2530,5.71,5.76,3.54
50295,0.7,2530,5.73,5.76,3.52
50296,0.74,2530,5.88,5.92,3.55
50297,0.72,2530,5.78,5.74,3.5
50298,0.71,2530,5.67,5.71,3.55
50299,0.7,2530,5.73,5.76,3.54
50300,0.72,2530,5.69,5.74,3.57
50301,1.0,2530,6.08,6.02,4.1
50302,0.71,2531,5.68,5.72,3.59
50303,0.71,2531,5.8,5.76,3.54
50304,0.71,2531,5.75,5.68,3.59
50305,0.72,2532,5.76,5.81,3.57
50306,0.77,2532,5.78,5.84,3.65
50307,0.74,2532,5.83,5.79,3.61
50308,0.76,2533,5.81,5.86,3.66
50309,0.65,2533,5.53,5.57,3.41
50310,0.6,2533,5.36,5.44,3.36
50311,0.81,2534,5.98,5.92,3.7
50312,0.57,2534,5.34,5.36,3.31
50313,0.81,2534,5.79,5.87,3.67
50314,0.7,2535,5.77,5.68,3.49
50315,0.58,2535,5.41,5.38,3.32
50316,0.7,2535,5.77,5.71,3.49
50317,0.7,2535,5.71,5.67,3.53
50318,0.7,2535,5.61,5.56,3.53
50319,0.7,2535,5.67,5.64,3.55
50320,0.7,2535,5.66,5.58,3.52
50321,0.7,2535,5.75,5.7,3.47
50322,0.7,2535,5.74,5.59,3.51
50323,0.7,2536,5.74,5.71,3.52
50324,0.7,2536,5.66,5.7,3.53
50325,0.7,2536,5.7,5.64,3.53
50326,0.7,2536,5.69,5.65,3.47
50327,0.7,2536,5.72,5.65,3.48
50328,0.9,2536,5.89,5.82,4.04
50329,0.7,2536,5.67,5.65,3.56
50330,0.7,2536,5.8,5.77,3.42
50331,0.9,2536,6.05,5.99,4.01
50332,0.7,2536,5.77,5.74,3.48
50333,0.7,2536,5.7,5.67,3.58
50334,0.7,2536,5.71,5.66,3.53
50335,0.7,2536,5.88,5.78,3.43
50336,0.9,2536,5.98,5.93,3.89
50337,0.7,2536,5.71,5.67,3.52
50338,0.7,2537,5.67,5.76,3.48
50339,0.7,2537,5.61,5.66,3.55
50340,0.71,2537,5.74,5.78,3.55
50341,0.7,2537,5.69,5.72,3.58
50342,0.7,2537,5.71,5.77,3.48
50343,0.7,2537,5.74,5.77,3.56
50344,0.7,2538,5.62,5.66,3.57
50345,0.59,2538,5.4,5.34,3.36
50346,0.97,2538,6.41,6.32,3.87
50347,0.7,2539,5.77,5.83,3.43
50348,0.79,2539,5.89,5.84,3.75
50349,0.72,2539,5.78,5.81,3.51
50350,0.79,2539,5.97,5.99,3.62
50351,0.73,2539,5.7,5.65,3.66
50352,0.96,2539,6.15,6.04,4.07
50353,0.7,2540,5.68,5.72,3.55
50354,0.72,2540,5.72,5.77,3.58
50355,1.03,2540,6.67,6.62,3.85
50356,0.96,2540,6.07,5.9,3.97
50357,0.7,2541,5.66,5.7,3.52
50358,0.75,2541,5.9,5.96,3.55
50359,0.53,2542,5.23,5.31,3.19
50360,0.53,2542,5.28,5.35,3.18
50361,0.8,2542,5.94,6.01,3.67
50362,0.7,2542,5.72,5.67,3.54
50363,0.71,2543,5.69,5.73,3.51
50364,0.83,2543,5.97,5.91,3.76
50365,0.83,2543,6.04,5.97,3.72
50366,0.71,2543,5.67,5.72,3.56
50367,0.84,2544,6.03,6.05,3.74
50368,0.61,2544,5.39,5.43,3.39
50369,0.83,2544,6.05,5.98,3.73
50370,0.82,2544,6.0,5.94,3.73
50371,0.7,2545,5.69,5.73,3.57
50372,0.75,2545,5.84,5.88,3.57
50373,0.81,2545,5.87,5.92,3.74
50374,0.51,2545,5.19,5.17,3.14
50375,0.72,2546,5.73,5.76,3.59
50376,0.57,2546,5.35,5.42,3.3
50377,0.7,2546,5.61,5.64,3.52
50378,0.77,2546,6.0,5.96,3.55
50379,0.71,2547,5.63,5.6,3.6
50380,0.71,2547,5.83,5.8,3.44
50381,0.7,2548,5.72,5.76,3.51
50382,0.73,2548,5.68,5.71,3.62
50383,0.32,550,4.38,4.4,2.76
50384,0.32,550,4.31,4.33,2.75
50385,0.33,550,4.46,4.49,2.71
50386,0.31,551,4.33,4.36,2.71
50387,0.34,551,4.52,4.55,2.76
50388,0.33,551,4.48,4.51,2.73
50389,0.36,551,4.57,4.6,2.8
50390,0.35,551,4.49,4.47,2.83
50391,0.35,551,4.5,4.47,2.78
50392,0.37,551,4.54,4.61,2.84
50393,0.37,551,4.67,4.7,2.81
50394,0.32,551,4.43,4.45,2.72
50395,0.33,552,4.43,4.45,2.73
50396,0.3,552,4.27,4.3,2.64
50397,0.27,552,4.15,4.2,2.56
50398,0.24,552,3.97,4.01,2.48
50399,0.24,552,3.95,3.98,2.47
50400,0.24,552,3.95,3.98,2.49
50401,0.24,552,3.95,3.98,2.46
50402,0.24,552,3.98,4.05,2.43
50403,0.27,552,4.15,4.17,2.58
50404,0.24,552,3.97,4.01,2.51
50405,0.24,552,3.99,4.03,2.44
50406,0.24,552,3.92,3.97,2.49
50407,0.24,552,4.03,4.06,2.44
50408,0.24,552,4.07,4.1,2.45
50409,0.24,552,3.96,3.99,2.48
50410,0.24,552,4.03,4.05,2.46
50411,0.24,552,3.98,4.01,2.46
50412,0.24,552,4.04,4.09,2.38
50413,0.62,2548,5.44,5.47,3.37
50414,0.72,2548,5.76,5.82,3.61
50415,0.7,2548,5.81,5.79,3.51
50416,0.72,2548,5.79,5.81,3.56
50417,0.73,2548,5.87,5.91,3.54
50418,0.72,2548,5.78,5.81,3.59
50419,0.71,2549,5.67,5.74,3.61
50420,0.73,2549,5.86,5.89,3.55
50421,0.71,2549,5.6,5.67,3.55
50422,0.71,2549,5.68,5.73,3.55
50423,0.71,2549,5.65,5.7,3.62
50424,0.71,2549,5.67,5.71,3.61
50425,0.71,2549,5.66,5.68,3.57
50426,0.71,2549,5.65,5.7,3.52
50427,0.77,2550,5.84,5.78,3.71
50428,0.74,2550,5.83,5.85,3.56
50429,0.72,2550,5.74,5.77,3.55
50430,0.78,2550,5.89,5.94,3.68
50431,0.72,2550,5.74,5.69,3.56
50432,0.8,2550,6.05,6.02,3.63
50433,0.7,2550,5.67,5.6,3.53
50434,0.52,2550,5.21,5.22,3.2
50435,0.71,2550,5.68,5.71,3.57
50436,0.7,2550,5.63,5.57,3.52
50437,0.72,2550,5.83,5.77,3.56
50438,0.88,2550,6.49,6.36,3.69
50439,0.7,2550,5.56,5.41,3.63
50440,0.76,2551,5.79,5.83,3.68
50441,0.75,2551,5.76,5.8,3.66
50442,0.59,2551,5.38,5.41,3.33
50443,0.59,2551,5.37,5.38,3.34
50444,0.76,2551,5.84,5.87,3.62
50445,0.71,2551,5.67,5.71,3.57
50446,0.7,2551,5.78,5.81,3.5
50447,0.7,2551,5.72,5.79,3.49
50448,0.59,2551,5.49,5.57,3.29
50449,0.58,2551,5.36,5.33,3.32
50450,0.7,2552,5.6,5.64,3.53
50451,0.7,2552,5.56,5.61,3.57
50452,0.71,2552,5.78,5.73,3.45
50453,0.74,2553,5.85,5.76,3.54
50454,0.69,2553,5.6,5.72,3.61
50455,0.7,2553,5.75,5.79,3.46
50456,0.7,2553,5.65,5.7,3.49
50457,0.71,2553,5.64,5.68,3.53
50458,0.7,2553,5.69,5.74,3.54
50459,0.7,2553,5.7,5.73,3.51
50460,0.7,2553,5.66,5.68,3.56
50461,0.75,2553,5.8,5.76,3.63
50462,0.8,2553,5.93,5.88,3.73
50463,0.59,2553,5.46,5.51,3.3
50464,0.76,2553,5.87,5.9,3.63
50465,0.7,2553,5.68,5.73,3.54
50466,0.7,2553,5.89,5.94,3.38
50467,0.74,2553,5.92,5.88,3.55
50468,0.8,2553,5.97,5.93,3.72
50469,0.74,2553,5.6,5.57,3.69
50470,0.8,2553,5.96,5.91,3.71
50471,0.8,2553,5.97,5.95,3.72
50472,0.74,2553,5.78,5.73,3.61
50473,0.74,2553,5.93,5.88,3.57
50474,0.74,2553,5.98,5.94,3.52
50475,0.52,2553,5.31,5.27,3.11
50476,0.63,2554,5.6,5.55,3.3
50477,0.59,2554,5.31,5.36,3.35
50478,0.71,2554,5.85,5.8,3.54
50479,0.56,2554,5.31,5.35,3.26
50480,0.71,2554,5.72,5.68,3.59
50481,0.57,2555,5.31,5.32,3.31
50482,0.79,2555,5.94,5.9,3.68
50483,0.74,2555,5.88,5.84,3.55
50484,0.61,2556,5.42,5.46,3.36
50485,0.73,2557,5.75,5.85,3.56
50486,0.76,2557,5.89,5.94,3.63
50487,0.82,2557,5.98,6.03,3.69
50488,0.74,2557,5.86,5.88,3.57
50489,0.71,2557,5.71,5.75,3.56
50490,0.73,2557,5.76,5.81,3.58
50491,0.7,2558,5.63,5.65,3.53
50492,0.7,2558,5.65,5.68,3.54
50493,0.74,2558,5.82,5.84,3.58
50494,0.88,2558,6.18,6.22,3.73
50495,0.55,2558,5.27,5.29,3.29
50496,0.77,2558,5.91,5.95,3.63
50497,0.71,2559,5.65,5.69,3.59
50498,0.7,2559,5.71,5.74,3.54
50499,0.71,2559,5.66,5.72,3.57
50500,0.71,2559,5.7,5.76,3.52
50501,0.73,2559,5.8,5.83,3.54
50502,0.71,2559,5.83,5.85,3.39
50503,0.81,2559,6.0,5.96,3.71
50504,0.81,2559,6.08,6.05,3.63
50505,0.51,2559,5.07,5.12,3.18
50506,0.71,2559,5.66,5.69,3.55
50507,0.71,2559,5.69,5.76,3.57
50508,0.71,2559,5.73,5.77,3.55
50509,0.71,2559,5.66,5.73,3.54
50510,0.71,2559,5.66,5.71,3.55
50511,0.7,2559,5.8,5.75,3.42
50512,0.6,2560,5.41,5.45,3.32
50513,0.7,2560,5.67,5.64,3.52
50514,0.7,2560,5.58,5.55,3.63
50515,0.74,2560,5.77,5.72,3.58
50516,0.78,2561,5.92,5.94,3.68
50517,0.73,2561,5.83,5.78,3.58
50518,0.72,2562,5.69,5.75,3.59
50519,0.7,2562,5.63,5.69,3.54
50520,0.71,2562,5.54,5.6,3.56
50521,0.72,2562,5.73,5.76,3.56
50522,0.81,2562,6.09,6.16,3.62
50523,0.62,2562,5.51,5.54,3.37
50524,0.7,2562,5.79,5.74,3.42
50525,0.75,2562,5.96,5.9,3.56
50526,0.7,2563,5.78,5.84,3.39
50527,0.77,2563,5.95,5.98,3.62
50528,0.7,2563,5.83,5.86,3.43
